rankedId,rankedDate,rankedRank
5517,2014-01-14,very well placed
5517,2019-01-31,well placed
5518,2013-12-20,well placed
5518,2017-08-21,well placed
5519,2014-06-12,well placed
5519,2017-06-26,well placed
5520,2019-05-14,well placed
5520,2015-03-30,well placed
5521,2014-01-18,well placed
5521,2017-05-24,well placed
5522,2019-03-13,very well placed
5522,2013-10-30,very well placed
5523,2013-11-13,well placed
5523,2017-06-26,well placed
5524,2019-03-04,very well placed
5524,2013-12-20,very well placed
5525,2019-04-05,well placed
5525,2015-03-30,well placed
5526,2013-12-13,well placed
5526,2017-05-24,well placed
5528,2013-12-18,well placed
5528,2017-06-26,well placed
5529,2017-08-18,well placed
5529,2013-12-18,well placed
5531,2019-03-06,very well placed
5531,2013-12-18,very well placed
5532,2016-12-21,well placed
5532,2013-07-25,well placed
5533,2016-06-10,well placed
5533,2019-10-11,well placed
5534,2016-09-15,well placed
5534,2019-10-18,very well placed
5535,2019-05-15,well placed
5535,2013-02-28,no rating
5536,2014-01-13,very well placed
5536,2019-02-18,well placed
5537,2015-06-09,well placed
5537,2012-06-21,no rating
5538,2015-04-17,well placed
5538,2018-08-17,very well placed
5539,2019-11-12,well placed
5539,2016-04-20,well placed
5541,2020-06-03,well placed
5541,2017-01-19,well placed
5542,2017-06-06,well placed
5542,2014-06-18,well placed
5544,2016-06-14,well placed
5544,2012-05-30,no rating
5545,2015-03-26,very well placed
5545,2011-06-30,no rating
5546,2015-09-14,well placed
5546,2018-10-17,well placed
5547,2015-06-11,very well placed
5547,2020-03-19,well placed
5548,2019-05-15,well placed
5548,2012-11-26,no rating
5549,2012-06-11,no rating
5549,2017-03-21,well placed
5550,2019-08-15,very well placed
5550,2015-06-19,very well placed
5551,2014-08-13,well placed
5551,2017-11-16,very well placed
5552,2013-01-25,no rating
5552,2016-01-27,very well placed
5553,2019-10-08,well placed
5553,2015-06-09,well placed
5554,2017-06-07,well placed
5554,2014-02-28,well placed
5555,2018-09-04,well placed
5555,2014-08-19,well placed
5557,2015-02-05,very well placed
5557,2020-03-27,well placed
5558,2017-09-20,very well placed
5558,2014-11-26,well placed
5559,2014-11-26,well placed
5559,2017-10-27,well placed
5560,2011-09-14,no rating
5560,2015-04-17,very well placed
5561,2018-05-01,well placed
5561,2014-09-03,well placed
5562,2019-10-09,well placed
5562,2016-04-20,well placed
5563,2015-09-09,very well placed
5563,2019-08-14,very well placed
5564,2019-11-01,well placed
5564,2016-06-02,well placed
5565,2017-10-27,well placed
5565,2014-09-28,well placed
5566,2012-08-20,no rating
5566,2015-08-28,very well placed
5567,2013-08-14,very well placed
5567,2017-09-20,very well placed
5569,2015-04-17,very well placed
5569,2011-09-23,no rating
5596,2018-02-08,well placed
5596,2015-03-11,well placed
5613,2014-11-06,very well placed
5613,2018-12-20,well placed
5614,2012-02-01,no rating
5614,2015-07-28,no rating
5615,2014-02-03,no rating
5615,2017-03-22,well placed
5616,2015-06-24,well placed
5616,2018-08-30,well placed
5619,2016-10-05,well placed
5619,2019-10-31,well placed
5620,2015-09-10,well placed
5620,2018-11-14,well placed
5621,2018-02-07,very well placed
5621,2014-09-17,well placed
5622,2017-06-02,very well placed
5622,2014-05-21,well placed
5623,2019-02-01,well placed
5623,2015-12-22,well placed
5624,2016-10-10,very well placed
5624,2013-05-13,no rating
5625,2017-05-09,well placed
5625,2014-06-26,well placed
5626,2013-12-20,very well placed
5626,2019-01-31,very well placed
5627,2018-05-09,well placed
5627,2014-06-26,well placed
5628,2017-03-21,well placed
5628,2012-05-26,no rating
5629,2012-10-03,no rating
5629,2015-11-05,very well placed
5630,2019-02-14,needs further development
5630,2015-05-29,well placed
5631,2018-09-04,very well placed
5631,2014-08-19,well placed
5632,2012-05-16,no rating
5632,2015-10-27,very well placed
5633,2017-08-08,well placed
5633,2013-05-27,no rating
5634,2018-02-07,well placed
5634,2013-09-10,well placed
5635,2016-05-27,very well placed
5635,2013-04-30,no rating
5636,2020-06-02,well placed
5636,2017-01-19,well placed
5637,2015-03-04,well placed
5637,2018-06-27,well placed
5638,2019-02-22,well placed
5638,2015-09-24,well placed
5639,2015-03-04,well placed
5639,2018-02-08,well placed
5640,2018-02-08,well placed
5640,2014-09-17,well placed
5641,2015-02-05,well placed
5641,2018-08-17,well placed
5642,2014-07-04,needs further development
5642,2015-07-28,well placed
5643,2012-01-13,no rating
5643,2016-06-24,well placed
10000,2014-05-21,well placed
10000,2018-06-21,needs further development
10001,2012-11-27,no rating
10001,2016-05-19,very well placed
10002,2020-05-08,well placed
10002,2015-08-28,very well placed
10003,2017-10-04,well placed
10003,2014-04-30,well placed
10004,2015-12-11,well placed
10004,2012-10-17,no rating
10005,2015-04-13,needs further development
10005,2017-08-18,well placed
10008,2017-11-14,well placed
10008,2013-12-23,well placed
10009,2019-11-08,no rating
10009,2015-03-13,well placed
10013,2014-05-09,well placed
10013,2018-01-31,well placed
10016,2018-04-06,well placed
10016,2014-06-20,well placed
10017,2017-04-06,well placed
10017,2013-08-22,well placed
10022,2016-09-09,very well placed
10022,2013-04-17,no rating
10023,2016-07-13,very well placed
10023,2013-01-25,no rating
10024,2019-04-11,very well placed
10024,2014-10-17,very well placed
10025,2019-10-02,well placed
10025,2016-01-29,well placed
10028,2016-01-22,well placed
10028,2019-07-11,very well placed
10030,2016-01-25,well placed
10030,2019-07-11,very well placed
10032,2014-06-03,well placed
10032,2017-10-11,very well placed
10034,2019-09-25,well placed
10034,2015-11-26,well placed
10038,2011-04-12,no rating
10038,2016-09-14,well placed
10039,2015-07-03,well placed
10039,2019-05-23,very well placed
10042,2016-10-04,well placed
10042,2013-07-17,well placed
10043,2011-06-01,no rating
10043,2015-05-28,well placed
10044,2016-05-04,well placed
10044,2014-01-24,no rating
10045,2015-03-05,well placed
10045,2018-08-14,well placed
10046,2015-01-22,well placed
10046,2018-11-22,well placed
10048,2020-03-10,well placed
10048,2016-01-15,well placed
10051,2020-01-15,no rating
10051,2016-09-01,well placed
10052,2016-09-16,well placed
10052,2013-06-27,well placed
10055,2014-04-02,very well placed
10055,2019-04-18,very well placed
10056,2020-03-20,well placed
10056,2016-06-27,well placed
10057,2013-11-25,very well placed
10057,2018-09-28,well placed
10058,2020-03-03,very well placed
10058,2016-06-17,well placed
10060,2014-04-02,well placed
10060,2017-06-30,well placed
10062,2019-03-18,well placed
10062,2016-09-19,not well placed
10063,2017-12-01,well placed
10063,2014-03-21,well placed
10065,2019-05-03,well placed
10065,2015-12-18,well placed
10066,2016-09-01,very well placed
10066,2013-04-15,no rating
10067,2016-05-06,very well placed
10067,2013-03-27,no rating
10070,2017-12-05,well placed
10070,2014-03-07,well placed
10071,2016-02-01,no rating
10071,2018-12-21,no rating
10076,2013-02-18,no rating
10076,2016-06-21,very well placed
10080,2019-11-08,needs further development
10080,2016-06-23,well placed
10081,2013-12-20,well placed
10081,2017-06-22,well placed
10083,2017-02-08,very well placed
10083,2013-08-20,well placed
10085,2016-06-27,well placed
10085,2020-05-28,well placed
10088,2014-11-05,well placed
10088,2017-11-24,well placed
10090,2016-05-05,very well placed
10090,2012-12-19,no rating
10094,2017-06-20,no rating
10094,2014-05-28,no rating
10096,2019-05-23,no rating
10096,2016-09-28,needs further development
10100,2016-06-23,well placed
10100,2013-04-24,no rating
10101,2018-09-07,well placed
10101,2017-05-25,not well placed
10102,2016-11-07,well placed
10102,2013-01-18,no rating
10103,2015-05-08,well placed
10103,2019-04-17,well placed
10104,2019-03-06,well placed
10104,2016-11-23,needs further development
10105,2019-09-27,well placed
10105,2016-02-17,well placed
10108,2017-11-03,well placed
10108,2014-05-30,well placed
10110,2019-03-07,well placed
10110,2015-04-10,well placed
10113,2016-12-19,well placed
10113,2013-06-26,no rating
10114,2017-06-02,well placed
10114,2014-02-28,well placed
10116,2016-04-01,well placed
10116,2020-02-07,needs further development
10117,2013-08-09,well placed
10117,2017-04-20,well placed
10118,2013-08-02,no rating
10118,2016-09-16,well placed
10120,2013-06-17,no rating
10120,2016-09-28,well placed
10123,2013-10-09,well placed
10123,2016-09-14,well placed
10125,2013-08-09,well placed
10125,2016-11-23,well placed
10128,2016-05-05,well placed
10128,2019-11-25,well placed
10129,2016-05-16,well placed
10129,2013-03-18,no rating
10130,2019-03-06,needs further development
10130,2015-05-29,no rating
10136,2016-06-10,well placed
10136,2020-03-13,no rating
10137,2016-06-24,well placed
10137,2014-03-26,needs further development
10138,2020-02-14,well placed
10138,2016-04-20,well placed
10139,2016-10-21,well placed
10139,2013-06-24,no rating
10140,2015-04-13,well placed
10140,2019-04-17,well placed
10141,2016-09-01,well placed
10141,2013-06-19,no rating
10142,2017-04-03,well placed
10142,2014-03-05,well placed
10143,2017-03-06,well placed
10143,2013-09-27,well placed
10144,2012-05-28,no rating
10144,2016-04-29,well placed
10145,2017-12-07,well placed
10145,2014-02-12,well placed
10147,2016-08-17,well placed
10147,2020-05-21,not well placed
10148,2014-05-16,well placed
10148,2017-06-27,well placed
10149,2016-09-09,well placed
10149,2013-06-24,well placed
10150,2019-09-02,no rating
10150,2016-06-07,no rating
10152,2016-11-11,well placed
10152,2013-09-27,well placed
10154,2019-03-06,needs further development
10154,2015-08-21,well placed
10157,2016-10-21,well placed
10157,2013-07-23,no rating
10159,2017-02-15,needs further development
10159,2019-05-23,well placed
10161,2019-04-01,very well placed
10161,2014-01-13,well placed
10164,2016-02-24,well placed
10164,2019-08-30,well placed
10165,2017-02-03,not well placed
10165,2013-06-26,needs further development
10167,2015-03-20,needs further development
10167,2018-06-20,well placed
10168,2019-03-22,well placed
10168,2015-06-24,well placed
10169,2013-06-21,no rating
10169,2016-09-21,very well placed
10170,2016-06-16,well placed
10170,2012-03-30,no rating
10171,2018-05-07,well placed
10172,2015-04-09,well placed
10172,2019-03-29,very well placed
10174,2014-08-01,well placed
10174,2017-10-25,well placed
10175,2018-12-12,no rating
10175,2015-11-27,no rating
10176,2017-03-08,well placed
10176,2013-12-11,well placed
10177,2014-05-09,well placed
10177,2018-06-11,very well placed
10178,2014-12-03,well placed
10178,2018-05-07,well placed
10180,2019-06-20,well placed
10180,2017-06-21,needs further development
10181,2011-10-10,no rating
10181,2016-04-11,well placed
10182,2016-06-17,well placed
10182,2012-04-26,no rating
10183,2019-06-20,well placed
10183,2016-09-30,needs further development
10184,2019-01-23,needs further development
10184,2014-06-24,well placed
10186,2019-07-05,not well placed
10186,2017-06-21,needs further development
10187,2017-03-01,well placed
10187,2013-11-04,needs further development
10188,2018-11-02,very well placed
10188,2014-01-29,very well placed
10189,2018-05-07,well placed
10189,2015-10-22,needs further development
10190,2015-10-09,well placed
10190,2019-04-18,well placed
10191,2015-04-10,well placed
10191,2019-04-11,well placed
10194,2016-10-21,needs further development
10194,2019-01-31,well placed
10196,2017-06-15,well placed
10196,2015-01-26,needs further development
10198,2019-07-11,very well placed
10198,2016-01-22,well placed
10199,2019-07-11,very well placed
10199,2016-01-22,well placed
10200,2015-08-19,needs further development
10200,2018-02-23,well placed
10202,2011-09-05,no rating
10202,2015-03-11,very well placed
10203,2019-06-20,well placed
10203,2014-04-28,well placed
10205,2013-09-12,well placed
10205,2016-10-25,well placed
10206,2019-11-01,no rating
10206,2014-11-16,well placed
10207,2017-05-10,well placed
10207,2012-12-19,no rating
10208,2009-03-10,no rating
10208,2012-12-19,no rating
10209,2017-05-10,well placed
10209,2012-12-19,no rating
10210,2015-03-11,well placed
10210,2018-06-21,very well placed
10211,2011-06-13,no rating
10211,2014-07-30,very well placed
10213,2008-06-12,no rating
10213,2015-05-14,well placed
10217,2015-02-27,well placed
10217,2018-11-29,well placed
10218,2018-04-11,well placed
10218,2014-08-18,well placed
10219,2018-03-02,needs further development
10219,2014-06-11,no rating
10220,2015-02-20,well placed
10220,2018-07-30,well placed
10221,2013-12-02,very well placed
10221,2018-07-05,well placed
10224,2012-06-13,no rating
10224,2015-10-14,very well placed
10225,2013-08-02,no rating
10225,2017-04-06,well placed
10227,2013-06-21,no rating
10227,2016-09-21,well placed
10229,2016-05-05,very well placed
10229,2012-03-28,no rating
10232,2018-10-26,needs further development
10232,2016-06-29,not well placed
10233,2016-04-01,well placed
10233,2019-08-02,very well placed
10234,2016-05-06,needs further development
10234,2018-10-11,well placed
10236,2019-03-22,very well placed
10236,2015-06-26,well placed
10238,2018-04-13,well placed
10238,2014-08-22,well placed
10240,2013-11-04,well placed
10240,2017-04-06,well placed
10242,2015-12-18,needs further development
10242,2017-10-31,well placed
10243,2016-08-25,well placed
10243,2013-06-26,no rating
10248,2015-03-25,well placed
10248,2018-11-29,well placed
10250,2019-12-19,well placed
10250,2016-03-21,well placed
10254,2017-04-03,well placed
10254,2013-12-11,well placed
10256,2012-09-19,no rating
10256,2016-09-21,well placed
10258,2012-03-19,no rating
10258,2017-08-31,well placed
10260,2016-06-17,well placed
10260,2020-06-04,no rating
10261,2015-05-27,well placed
10261,2019-02-28,very well placed
10262,2015-03-04,very well placed
10262,2012-04-20,no rating
10263,2019-06-06,well placed
10263,2015-04-13,well placed
10266,2016-12-16,very well placed
10266,2013-04-30,no rating
10267,2015-02-09,well placed
10267,2020-02-19,no rating
10268,2019-04-18,well placed
10268,2015-04-22,well placed
10269,2015-10-09,well placed
10269,2019-06-14,needs further development
10270,2018-04-03,well placed
10270,2014-08-22,well placed
10271,2015-09-09,well placed
10271,2019-08-14,very well placed
10272,2020-01-24,very well placed
10272,2015-03-27,very well placed
10273,2013-06-20,no rating
10273,2016-08-31,well placed
10275,2016-11-23,well placed
10275,2013-09-27,well placed
10276,2016-04-13,well placed
10276,2019-12-11,well placed
10277,2015-04-22,well placed
10277,2018-11-29,well placed
10284,2013-12-02,well placed
10284,2017-04-03,well placed
10287,2014-02-20,very well placed
10287,2018-08-28,well placed
10289,2019-05-23,needs further development
10289,2015-06-24,well placed
10290,2018-10-11,needs further development
10290,2016-10-19,not well placed
10292,2015-09-23,well placed
10292,2020-01-15,no rating
10293,2016-06-23,well placed
10293,2013-04-30,no rating
10294,2020-03-13,needs further development
10294,2016-05-25,well placed
10295,2013-09-12,no rating
10295,2017-10-25,well placed
10297,2017-05-08,well placed
10297,2013-12-20,well placed
10299,2013-10-09,well placed
10299,2016-09-14,well placed
10300,2020-05-08,very well placed
10300,2015-03-06,very well placed
10302,2020-06-04,needs further development
